,dataset_index,machine,shot
1361,8124,east,55616
1362,18096,east,79878
1363,15943,east,74504
1364,8247,east,55810
1365,8610,east,56512
1366,8993,east,57176
1367,16683,east,75549
1368,12570,east,67560
1369,10803,east,63963
1370,9134,east,57467
1371,18020,east,79774
1372,9540,east,61511
1373,10972,east,64271
1374,8979,east,57147
1375,14782,east,72409
1376,13835,east,70420
1377,13539,east,69935
1378,9490,east,61407
1379,13891,east,70493
1380,14326,east,71205
1381,10720,east,63820
1382,7836,east,55049
1383,10530,east,63550
1384,12519,east,67483
1385,13550,east,69948
1386,9933,east,62465
1387,10520,east,63534
1388,11439,east,64951
1389,13584,east,70000
1390,10362,east,63275
1391,15418,east,73583
1392,13556,east,69955
1393,11545,east,65096
1394,9373,east,60199
1395,8255,east,55830
1396,8278,east,55886
1397,12668,east,67688
1398,17862,east,79484
1399,11032,east,64355
1400,14419,east,71391
1401,13581,east,69994
1402,14433,east,71410
1403,16987,east,77137
1404,10380,east,63309
1405,15429,east,73604
1406,16320,east,75022
1407,9941,east,62473
1408,17621,east,78888
1409,17771,east,79261
1410,10146,east,62744
1411,8289,east,55903
1412,10900,east,64142
1413,14136,east,70941
1414,10555,east,63578
1415,12876,east,68458
1416,12000,east,66594
1417,14371,east,71272
1418,15966,east,74527
1419,18949,east,81318
1420,11003,east,64320
1421,19027,east,81412
1422,17491,east,78683
1423,9087,east,57397
1424,16294,east,74985
1425,15141,east,73108
1426,16603,east,75430
1427,14362,east,71259
1428,14195,east,71018
1429,9800,east,62280
1430,8445,east,56186
1431,7872,east,55223
1432,18003,east,79735
1433,16455,east,75209
1434,11181,east,64560
1435,9389,east,60225
1436,11794,east,66206
1437,18290,east,80250
1438,16138,east,74770
1439,16597,east,75422
1440,12927,east,68735
1441,8316,east,55936
1442,16014,east,74599
1443,19031,east,81417
1444,18259,east,80188
1445,11295,east,64724
1446,16696,east,75565
1447,16445,east,75195
1448,16232,east,74921
1449,16720,east,75605
1450,13285,east,69418
1451,11405,east,64902
1452,17472,east,78644
1453,12769,east,67846
1454,13323,east,69503
1455,12511,east,67475
1456,8902,east,56968
1457,11638,east,65814
1458,14961,east,72843
1459,9931,east,62463
1460,17833,east,79404
1461,9957,east,62489
1462,14243,east,71086
1463,12524,east,67494
1464,18173,east,80047
1465,9547,east,61526
1466,10783,east,63936
1467,9854,east,62350
1468,17076,east,77302
1469,10095,east,62662
1470,17465,east,78632
1471,14450,east,71436
1472,12607,east,67612
1473,11147,east,64517
1474,12845,east,67959
1475,13259,east,69329
1476,18264,east,80196
1477,13674,east,70138
1478,15536,east,73762
1479,13061,east,68946
1480,13821,east,70401
1481,11119,east,64481
1482,8991,east,57172
1483,16214,east,74892
1484,10591,east,63631
1485,8511,east,56310
1486,8396,east,56057
1487,17627,east,78908
1488,8749,east,56742
1489,10360,east,63273
1490,13808,east,70386
1491,11016,east,64334
1492,10373,east,63299
1493,18302,east,80265
1494,9938,east,62470
1495,17441,east,78603
1496,8080,east,55556
1497,8612,east,56515
1498,12346,east,67217
1499,13326,east,69525
1500,9137,east,57471
1501,17399,east,78519
1502,12547,east,67529
1503,7913,east,55273
1504,8025,east,55473
1505,13166,east,69159
1506,18992,east,81375
1507,10650,east,63728
1508,19135,east,81592
1509,8357,east,56008
1510,8163,east,55673
1511,8956,east,57083
1512,14535,east,71549
1513,17411,east,78547
1514,17978,east,79696
1515,17435,east,78596
1516,13161,east,69154
1517,8392,east,56051
1518,18892,east,81253
1519,9707,east,62163
1520,18117,east,79905
1521,11341,east,64805
1522,14256,east,71099
1523,14129,east,70934
1524,17921,east,79586
1525,10328,east,63200
1526,7933,east,55307
1527,13143,east,69115
1528,16914,east,76949
1529,12313,east,67166
1530,11555,east,65120
1531,12399,east,67300
1532,17253,east,77642
1533,14820,east,72617
1534,12680,east,67705
1535,13843,east,70442
1536,8078,east,55554
1537,10044,east,62596
1538,18416,east,80459
1539,8880,east,56937
1540,7884,east,55238
1541,9277,east,59920
1542,8854,east,56902
1543,10503,east,63508
1544,16903,east,76933
1545,14137,east,70942
1546,16791,east,76639
1547,12897,east,68545
1548,18350,east,80351
1549,15687,east,73977
1550,9896,east,62404
1551,11618,east,65693
1552,9001,east,57202
1553,15240,east,73261
1554,9056,east,57347
1555,11849,east,66395
1556,12005,east,66599
1557,13994,east,70656
1558,15392,east,73535
1559,15492,east,73692
1560,17939,east,79624
1561,14994,east,72890
1562,13764,east,70251
1563,11370,east,64857
1564,16839,east,76838
1565,15301,east,73346
1566,15191,east,73202
1567,15793,east,74141
1568,16009,east,74589
1569,13315,east,69489
1570,18604,east,80750
1571,11197,east,64577
1572,16624,east,75474
1573,12686,east,67723
1574,17041,east,77245
1575,9454,east,61291
1576,19071,east,81475
1577,14219,east,71055
1578,14143,east,70950
1579,14742,east,72319
1580,8059,east,55514
1581,13234,east,69263
1582,18675,east,80896
1583,10677,east,63775
1584,17839,east,79412
1585,10089,east,62654
1586,19143,east,81613
1587,9387,east,60222
1588,15499,east,73699
1589,16615,east,75456
1590,9075,east,57378
1591,18758,east,81040
1592,9122,east,57454
1593,8872,east,56926
1594,16399,east,75126
1595,11917,east,66484
1596,13302,east,69462
1597,9579,east,61620
1598,9563,east,61574
1599,12432,east,67373
1600,13508,east,69824
1601,8212,east,55743
1602,13042,east,68919
1603,11792,east,66204
1604,18665,east,80868
1605,14141,east,70946
1606,13981,east,70622
1607,18109,east,79893
1608,9696,east,62132
1609,11034,east,64357
1610,9415,east,61125
1611,15532,east,73758
1612,16332,east,75036
1613,13359,east,69576
1614,12643,east,67658
1615,10001,east,62548
1616,10665,east,63762
1617,16485,east,75253
1618,13107,east,69040
1619,17660,east,78979
1620,9986,east,62531
1621,15257,east,73290
1622,11357,east,64827
1623,15123,east,73086
1624,16596,east,75420
1625,16855,east,76857
1626,13045,east,68922
1627,15503,east,73704
1628,15888,east,74418
1629,11913,east,66478
1630,9218,east,59500
1631,16809,east,76695
1632,12571,east,67561
1633,17717,east,79186
1634,19149,east,81623
1635,16647,east,75507
1636,16964,east,77086
1637,12369,east,67244
1638,12608,east,67613
1639,19119,east,81563
1640,12806,east,67903
1641,11221,east,64607
1642,10215,east,62828
1643,17922,east,79587
1644,11381,east,64872
1645,9095,east,57405
1646,16808,east,76694
1647,9948,east,62480
1648,9716,east,62177
1649,10646,east,63724
1650,7859,east,55198
1651,11140,east,64507
1652,12585,east,67589
1653,14203,east,71027
1654,18769,east,81057
1655,8918,east,57010
1656,12438,east,67380
1657,10318,east,63096
1658,14509,east,71514
1659,8713,east,56690
1660,10140,east,62729
1661,10406,east,63363
1662,16003,east,74581
1663,10769,east,63905
1664,10544,east,63566
1665,10070,east,62634
1666,17496,east,78689
1667,8186,east,55704
1668,16387,east,75114
1669,11581,east,65159
1670,10410,east,63385
1671,15283,east,73325
1672,11418,east,64916
1673,17466,east,78633
1674,15171,east,73159
1675,10905,east,64149
1676,18728,east,80981
1677,9113,east,57427
1678,14426,east,71401
1679,16239,east,74929
1680,9562,east,61568
1681,18606,east,80753
1682,12381,east,67260
1683,12755,east,67823
1684,16085,east,74693
1685,16751,east,75645
1686,11430,east,64938
1687,14478,east,71467
1688,10931,east,64217
1689,15494,east,73694
1690,18908,east,81269
1691,10968,east,64267
1692,8668,east,56604
1693,12690,east,67727
1694,8210,east,55741
1695,8842,east,56887
1696,10708,east,63807
1697,18092,east,79874
1698,17931,east,79612
1699,18387,east,80400
1700,11653,east,65848
1701,17610,east,78860
1702,9362,east,60170
1703,17176,east,77518
1704,10271,east,62909
1705,8256,east,55831
1706,15488,east,73688
1707,13788,east,70365
1708,17765,east,79251
1709,13350,east,69565
1710,16475,east,75243
1711,13162,east,69155
1712,13074,east,68996
1713,18540,east,80652
1714,11993,east,66587
1715,15254,east,73287
1716,17916,east,79579
1717,15829,east,74201
1718,14123,east,70928
1719,18511,east,80589
1720,12715,east,67768
1721,8751,east,56744
1722,11392,east,64884
1723,9262,east,59765
1724,11459,east,64972
1725,8686,east,56625
1726,9054,east,57345
1727,12037,east,66633
1728,13189,east,69192
1729,17444,east,78606
1730,14447,east,71433
1731,17318,east,77728
1732,17112,east,77405
1733,13289,east,69423
1734,15209,east,73222
1735,15965,east,74526
1736,8691,east,56648
1737,18725,east,80975
1738,17863,east,79486
1739,11388,east,64879
1740,13032,east,68903
1741,10052,east,62613
1742,8459,east,56208
1743,16011,east,74591
1744,11505,east,65039
1745,10028,east,62580
1746,14228,east,71065
1747,14332,east,71214
1748,18887,east,81247
1749,14660,east,71731
1750,10611,east,63652
1751,12688,east,67725
1752,11116,east,64463
1753,7965,east,55349
1754,18756,east,81038
1755,12460,east,67409
1756,11818,east,66319
1757,8108,east,55598
1758,11845,east,66391
1759,8431,east,56135
1760,12402,east,67303
1761,16561,east,75350
1762,10045,east,62598
1763,14126,east,70931
1764,15701,east,73996
1765,13766,east,70255
1766,11293,east,64716
1767,15583,east,73828
1768,16021,east,74607
1769,14300,east,71176
1770,17927,east,79597
1771,13724,east,70192
1772,9449,east,61285
1773,10528,east,63548
1774,14912,east,72776
1775,12729,east,67790
1776,15744,east,74065
1777,10274,east,62919
1778,15436,east,73625
1779,17368,east,78476
1780,13701,east,70169
1781,16557,east,75343
1782,16223,east,74903
1783,15797,east,74145
1784,10934,east,64223
1785,19041,east,81436
1786,15676,east,73966
1787,10039,east,62591
1788,9429,east,61196
1789,10409,east,63384
1790,10398,east,63343
1791,8308,east,55928
1792,10690,east,63788
1793,13711,east,70179
1794,10279,east,62926
1795,10100,east,62677
1796,14834,east,72635
1797,9838,east,62334
1798,15405,east,73565
1799,18639,east,80803
1800,17563,east,78780
1801,17958,east,79662
1802,9680,east,62093
1803,7911,east,55271
1804,12379,east,67258
1805,13490,east,69793
1806,14515,east,71520
1807,17616,east,78872
1808,17227,east,77605
1809,18947,east,81316
1810,11335,east,64789
1811,8446,east,56187
1812,14589,east,71632
1813,10064,east,62627
1814,14855,east,72692
1815,11664,east,65862
1816,19160,east,81649
1817,13174,east,69168
1818,12216,east,67042
1819,12777,east,67856
1820,9771,east,62249
1821,12901,east,68555
1822,13413,east,69662
1823,11783,east,66175
1824,15820,east,74190
1825,18655,east,80823
1826,11830,east,66335
1827,10704,east,63802
1828,11828,east,66333
1829,10290,east,62937
1830,10349,east,63251
1831,15972,east,74533
1832,15425,east,73595
1833,16136,east,74768
1834,10226,east,62844
1835,13974,east,70613
1836,12701,east,67739
1837,11011,east,64329
1838,17429,east,78578
1839,16524,east,75294
1840,13655,east,70096
1841,15504,east,73705
1842,17151,east,77457
1843,10186,east,62787
1844,12470,east,67420
1845,14350,east,71236
1846,13804,east,70382
1847,13592,east,70010
1848,16263,east,74953
1849,18196,east,80095
1850,15794,east,74142
1851,18841,east,81166
1852,15731,east,74052
1853,17871,east,79502
1854,9773,east,62251
1855,8182,east,55700
1856,15553,east,73794
1857,8031,east,55479
1858,8964,east,57108
1859,12976,east,68822
1860,8310,east,55930
1861,17740,east,79211
1862,17186,east,77554
1863,17985,east,79708
1864,10157,east,62756
1865,8151,east,55660
1866,10500,east,63505
1867,11303,east,64747
1868,13878,east,70479
1869,7839,east,55052
1870,14709,east,72245
1871,17045,east,77260
1872,16534,east,75312
1873,15515,east,73732
1874,9293,east,59968
1875,15137,east,73102
1876,15387,east,73520
1877,17598,east,78843
1878,19029,east,81415
1879,17410,east,78546
1880,18923,east,81288
1881,16588,east,75396
1882,17519,east,78726
1883,9114,east,57428
1884,12226,east,67054
1885,8980,east,57148
1886,9445,east,61280
1887,15826,east,74198
1888,11443,east,64955
1889,12326,east,67182
1890,10566,east,63589
1891,15437,east,73627
1892,13139,east,69109
1893,18067,east,79833
1894,18036,east,79792
1895,14678,east,72125
1896,17624,east,78893
1897,8759,east,56752
1898,11060,east,64395
1899,10113,east,62693
1900,18636,east,80799
1901,11242,east,64635
1902,12044,east,66647
1903,12704,east,67748
1904,8611,east,56513
1905,17308,east,77717
1906,9698,east,62135
1907,14734,east,72278
1908,15330,east,73422
1909,15222,east,73236
1910,19005,east,81389
1911,12288,east,67135
1912,7983,east,55370
1913,18707,east,80952
1914,16804,east,76688
1915,10035,east,62587
1916,16203,east,74881
1917,10651,east,63729
1918,12367,east,67241
1919,18425,east,80474
1920,12022,east,66616
1921,15275,east,73316
1922,18452,east,80509
1923,11940,east,66516
1924,13522,east,69838
1925,9927,east,62458
1926,16207,east,74885
1927,19068,east,81472
1928,10436,east,63420
1929,11377,east,64867
1930,13626,east,70047
1931,19003,east,81387
1932,7813,east,55017
1933,8965,east,57109
1934,15725,east,74046
1935,19106,east,81544
1936,11721,east,66001
1937,8222,east,55758
1938,8092,east,55577
1939,15116,east,73079
1940,13845,east,70444
1941,14428,east,71404
1942,14585,east,71605
1943,18472,east,80537
1944,12747,east,67811
1945,12328,east,67184
1946,16409,east,75140
1947,10696,east,63794
1948,12885,east,68496
1949,15022,east,72928
1950,15618,east,73881
1951,17139,east,77442
1952,14470,east,71459
1953,9437,east,61210
1954,9181,east,59351
1955,12815,east,67912
1956,17777,east,79267
1957,17880,east,79517
1958,18033,east,79789
1959,11114,east,64461
1960,13751,east,70238
1961,19085,east,81495
1962,14215,east,71051
1963,10198,east,62801
1964,13548,east,69946
1965,15346,east,73449
1966,14838,east,72641
1967,12070,east,66683
1968,18896,east,81257
1969,18941,east,81310
1970,15657,east,73946
1971,8689,east,56646
1972,15160,east,73147
1973,10827,east,64004
1974,16151,east,74824
1975,10383,east,63316
1976,14685,east,72136
1977,14378,east,71298
1978,17149,east,77455
1979,15680,east,73970
1980,9103,east,57414
1981,16447,east,75198
1982,15962,east,74523
1983,8264,east,55841
1984,10270,east,62908
1985,10761,east,63894
1986,15211,east,73224
1987,10359,east,63272
1988,8169,east,55679
1989,15740,east,74061
1990,9337,east,60090
1991,18477,east,80549
1992,10278,east,62925
1993,15180,east,73168
1994,9515,east,61443
1995,17914,east,79577
1996,18888,east,81248
1997,8989,east,57162
1998,12621,east,67627
1999,17490,east,78681
2000,18537,east,80641
2001,15509,east,73711
2002,13010,east,68869
2003,14607,east,71663
2004,10657,east,63748
2005,16111,east,74727
2006,19008,east,81392
2007,14569,east,71586
2008,8530,east,56345
2009,15047,east,72998
2010,14508,east,71513
2011,16893,east,76921
2012,13111,east,69046
2013,11327,east,64774
2014,13782,east,70359
2015,16094,east,74710
2016,9878,east,62385
2017,8570,east,56421
2018,11706,east,65962
2019,9273,east,59780
2020,17786,east,79282
2021,11080,east,64417
2022,14245,east,71088
2023,16782,east,76566
2024,15938,east,74492
2025,8074,east,55550
2026,15946,east,74507
2027,10835,east,64034
2028,17061,east,77281
2029,15607,east,73870
2030,18224,east,80130
2031,12242,east,67077
2032,16195,east,74873
2033,14167,east,70985
2034,11249,east,64649
2035,13892,east,70494
2036,10907,east,64151
2037,11045,east,64377
2038,17761,east,79247
2039,15749,east,74083
2040,16432,east,75164
2041,16836,east,76834
2042,11477,east,64992
2043,13335,east,69543
2044,13420,east,69669
2045,18313,east,80276
2046,11953,east,66529
2047,7949,east,55326
2048,8491,east,56263
2049,14666,east,71737
2050,9508,east,61431
2051,9432,east,61204
2052,18590,east,80734
2053,11770,east,66156
2054,16602,east,75429
2055,11683,east,65908
2056,12195,east,67010
2057,13457,east,69709
2058,9229,east,59609
2059,14635,east,71696
2060,13538,east,69934
2061,9074,east,57377
2062,14900,east,72757
2063,18016,east,79770
2064,15848,east,74344
2065,17462,east,78629
2066,8650,east,56584
2067,12162,east,66955
2068,17199,east,77571
2069,9027,east,57294
2070,15489,east,73689
2071,15067,east,73020
2072,12150,east,66924
2073,17946,east,79642
2074,8629,east,56553
2075,10457,east,63441
2076,16699,east,75581
2077,10613,east,63654
2078,8114,east,55606
2079,12716,east,67769
2080,9061,east,57358
2081,9477,east,61330
2082,16894,east,76923
2083,17647,east,78933
2084,16442,east,75192
2085,11633,east,65806
2086,9403,east,60249
2087,18767,east,81055
2088,12139,east,66883
2089,15082,east,73036
2090,15419,east,73584
2091,7879,east,55231
2092,9655,east,61957
2093,16635,east,75494
2094,14773,east,72392
2095,17183,east,77528
2096,18229,east,80137
2097,14572,east,71589
2098,11231,east,64621
2099,12778,east,67857
2100,8603,east,56499
2101,15811,east,74181
2102,16058,east,74659
2103,18556,east,80685
2104,13723,east,70191
2105,9769,east,62247
2106,14554,east,71571
2107,11952,east,66528
2108,10446,east,63430
2109,11029,east,64350
2110,15613,east,73876
2111,14023,east,70705
2112,18501,east,80577
2113,17507,east,78707
2114,13387,east,69629
2115,8912,east,56994
2116,10754,east,63884
2117,18367,east,80377
2118,16821,east,76740
2119,17298,east,77705
2120,12842,east,67956
2121,15044,east,72988
2122,17539,east,78753
2123,16053,east,74654
2124,11440,east,64952
2125,16502,east,75271
2126,16140,east,74773
2127,8013,east,55453
2128,11202,east,64583
2129,16273,east,74963
2130,10300,east,62947
2131,11077,east,64414
2132,11578,east,65154
2133,10793,east,63951
2134,16434,east,75175
2135,13494,east,69802
2136,9686,east,62114
2137,16906,east,76937
2138,9541,east,61513
2139,9428,east,61193
2140,13999,east,70666
2141,14457,east,71445
2142,10779,east,63932
2143,17092,east,77376
2144,14919,east,72784
2145,14779,east,72405
2146,13648,east,70088
2147,12627,east,67634
2148,17485,east,78675
2149,11675,east,65898
2150,8507,east,56305
2151,11267,east,64680
2152,14169,east,70987
2153,18676,east,80897
2154,8077,east,55553
2155,13578,east,69979
2156,9492,east,61409
2157,8534,east,56352
2158,13069,east,68991
2159,8786,east,56790
2160,11241,east,64632
2161,8322,east,55943
2162,15256,east,73289
2163,12657,east,67676
2164,11977,east,66557
2165,10667,east,63765
2166,9124,east,57456
2167,14756,east,72348
2168,14682,east,72130
2169,10396,east,63341
2170,9794,east,62273
2171,8938,east,57036
2172,12272,east,67109
2173,8503,east,56300
2174,13673,east,70137
2175,17732,east,79201
2176,9080,east,57387
2177,13955,east,70592
2178,13914,east,70524
2179,18898,east,81259
2180,12650,east,67668
2181,14907,east,72768
2182,10540,east,63562
2183,15328,east,73419
2184,9484,east,61395
2185,15200,east,73211
2186,8659,east,56594
2187,13925,east,70545
2188,15212,east,73225
2189,8594,east,56468
2190,13727,east,70203
2191,9697,east,62133
2192,18298,east,80260
2193,13341,east,69555
2194,15000,east,72896
2195,9657,east,61959
2196,11183,east,64562
2197,11726,east,66007
2198,15452,east,73644
2199,9813,east,62294
2200,16796,east,76647
2201,14437,east,71415
2202,8179,east,55691
2203,10719,east,63819
2204,12159,east,66950
2205,16730,east,75617
2206,15912,east,74449
2207,17119,east,77417
2208,18580,east,80724
2209,10838,east,64037
2210,7940,east,55315
2211,18895,east,81256
2212,14383,east,71304
2213,10747,east,63869
2214,16687,east,75553
2215,13789,east,70366
2216,17790,east,79287
2217,17474,east,78648
2218,18790,east,81083
2219,16402,east,75131
2220,13590,east,70007
2221,10434,east,63418
2222,11461,east,64974
2223,9732,east,62195
2224,12610,east,67615
2225,16355,east,75061
2226,15460,east,73653
2227,7966,east,55350
2228,8330,east,55956
2229,12687,east,67724
2230,10021,east,62573
2231,12099,east,66727
2232,10658,east,63750
2233,8600,east,56495
2234,10815,east,63982
2235,15809,east,74179
2236,14764,east,72375
2237,10878,east,64116
2238,8639,east,56572
2239,12588,east,67592
2240,18688,east,80918
2241,15610,east,73873
2242,12223,east,67051
2243,18982,east,81361
2244,8118,east,55610
2245,9468,east,61317
2246,15118,east,73081
2247,16710,east,75595
2248,9357,east,60158
2249,12329,east,67185
2250,8494,east,56291
2251,16995,east,77158
2252,11606,east,65621
2253,18044,east,79806
2254,12028,east,66622
2255,17644,east,78929
2256,12309,east,67162
2257,17513,east,78716
2258,15982,east,74543
2259,11393,east,64885
2260,18811,east,81107
2261,12948,east,68757
2262,16715,east,75600
2263,11560,east,65128
2264,8623,east,56543
2265,17823,east,79361
2266,13553,east,69952
2267,17388,east,78503
2268,10182,east,62781
2269,9600,east,61690
2270,8703,east,56667
2271,12051,east,66655
2272,10924,east,64180
2273,13595,east,70013
2274,16872,east,76883
2275,15596,east,73845
2276,15529,east,73750
2277,18417,east,80460
2278,14258,east,71101
2279,11238,east,64628
2280,11196,east,64576
2281,14645,east,71708
2282,15319,east,73402
2283,16888,east,76914
2284,19150,east,81627
2285,8693,east,56650
2286,14348,east,71234
2287,17951,east,79649
2288,18957,east,81326
2289,16536,east,75314
2290,15121,east,73084
2291,17840,east,79421
2292,14972,east,72855
2293,12992,east,68843
2294,7917,east,55279
2295,18924,east,81289
2296,11299,east,64733
2297,17783,east,79279
2298,17094,east,77378
2299,10913,east,64160
2300,15728,east,74049
2301,14082,east,70861
2302,14445,east,71431
2303,13082,east,69007
2304,15285,east,73327
2305,10368,east,63294
2306,17943,east,79636
2307,16350,east,75055
2308,12102,east,66730
2309,14798,east,72430
2310,13520,east,69836
2311,13917,east,70527
2312,15294,east,73337
2313,16952,east,77012
2314,10076,east,62640
2315,13576,east,69977
2316,11552,east,65110
2317,8234,east,55797
2318,11563,east,65136
2319,10427,east,63410
2320,11900,east,66464
2321,14629,east,71686
2322,11820,east,66321
2323,14335,east,71217
2324,13803,east,70381
2325,14789,east,72418
2326,18920,east,81283
2327,18826,east,81145
2328,16983,east,77133
2329,9510,east,61433
2330,14146,east,70960
2331,16738,east,75630
2332,15182,east,73170
2333,9386,east,60218
2334,14867,east,72706
2335,12550,east,67533
2336,13696,east,70164
2337,8057,east,55512
2338,12414,east,67325
2339,13001,east,68852
2340,14091,east,70890
2341,14173,east,70991
2342,13664,east,70107
2343,17205,east,77577
2344,10050,east,62603
2345,14386,east,71310
2346,8818,east,56839
2347,12938,east,68747
2348,13495,east,69803
2349,13713,east,70181
2350,18002,east,79734
2351,10589,east,63629
2352,13677,east,70141
2353,11867,east,66413
2354,7897,east,55254
2355,17527,east,78740
2356,13383,east,69624
2357,18124,east,79942
2358,14467,east,71456
2359,12403,east,67305
2360,11340,east,64804
2361,15366,east,73498
2362,9577,east,61617
2363,11640,east,65816
2364,15042,east,72984
2365,18433,east,80488
2366,13958,east,70596
2367,16847,east,76847
2368,7876,east,55227
2369,15897,east,74430
2370,10354,east,63257
2371,11042,east,64374
2372,16155,east,74828
2373,12735,east,67796
2374,12532,east,67505
2375,18409,east,80435
2376,15573,east,73818
2377,14387,east,71311
2378,18333,east,80318
2379,8185,east,55703
2380,14881,east,72732
2381,17138,east,77441
2382,14774,east,72394
2383,13110,east,69045
2384,8267,east,55845
2385,10250,east,62873
2386,9245,east,59741
2387,16248,east,74938
2388,16548,east,75328
2389,15265,east,73304
2390,10839,east,64043
2391,13864,east,70465
2392,15819,east,74189
2393,14471,east,71460
2394,9213,east,59494
2395,11623,east,65757
2396,8042,east,55494
2397,18481,east,80555
2398,12874,east,68455
2399,13770,east,70262
2400,8362,east,56016
2401,11598,east,65603
2402,19140,east,81606
2403,12063,east,66673
2404,15339,east,73441
2405,9109,east,57420
2406,15784,east,74132
2407,12091,east,66718
2408,8529,east,56343
2409,15135,east,73100
2410,11216,east,64601
2411,16551,east,75332
2412,8608,east,56507
2413,13903,east,70512
2414,11301,east,64745
2415,15185,east,73173
2416,7898,east,55257
2417,17981,east,79701
2418,12107,east,66739
2419,16984,east,77134
2420,11268,east,64681
2421,9104,east,57415
2422,14911,east,72775
2423,8783,east,56787
2424,13593,east,70011
2425,12673,east,67695
2426,10180,east,62779
2427,13301,east,69457
2428,13164,east,69157
2429,12041,east,66644
2430,14601,east,71655
2431,14766,east,72377
2432,13869,east,70470
2433,10437,east,63421
2434,16777,east,76539
2435,15181,east,73169
2436,11800,east,66301
2437,16329,east,75033
2438,11081,east,64419
2439,8962,east,57091
2440,15604,east,73856
2441,16098,east,74714
2442,15166,east,73153
2443,12779,east,67860
2444,16423,east,75154
2445,9253,east,59749
2446,15986,east,74553
2447,11958,east,66536
2448,9271,east,59777
2449,16633,east,75491
2450,16663,east,75526
2451,16178,east,74851
2452,13771,east,70263
2453,9158,east,57496
2454,17926,east,79595
2455,8203,east,55730
2456,12376,east,67253
2457,16619,east,75463
2458,14304,east,71180
2459,11406,east,64903
2460,15505,east,73706
2461,10564,east,63587
2462,10464,east,63462
2463,11784,east,66178
2464,15316,east,73397
2465,16091,east,74702
2466,15167,east,73154
2467,18374,east,80384
2468,10639,east,63716
2469,17811,east,79342
2470,18984,east,81364
2471,9241,east,59640
2472,17306,east,77715
2473,18799,east,81092
2474,12978,east,68824
2475,10025,east,62577
2476,8194,east,55713
2477,18487,east,80561
2478,11174,east,64547
2479,9155,east,57493
2480,10294,east,62941
2481,11876,east,66428
2482,17812,east,79344
2483,10312,east,62966
2484,11771,east,66157
2485,8966,east,57110
2486,16691,east,75558
2487,15397,east,73542
2488,9455,east,61293
2489,15018,east,72920
2490,12615,east,67620
2491,9647,east,61915
2492,18672,east,80890
2493,13652,east,70093
2494,15898,east,74431
2495,14659,east,71730
2496,14101,east,70900
2497,8404,east,56078
2498,9750,east,62213
2499,15546,east,73779
2500,11924,east,66491
2501,8201,east,55725
2502,14171,east,70989
2503,12190,east,67004
2504,8363,east,56017
2505,15520,east,73738
2506,16110,east,74726
2507,17162,east,77487
2508,16119,east,74743
2509,9298,east,59974
2510,11215,east,64600
2511,18278,east,80234
2512,9747,east,62210
2513,9913,east,62436
2514,9380,east,60208
2515,12120,east,66756
2516,16174,east,74847
2517,18307,east,80270
2518,14850,east,72686
2519,9270,east,59775
2520,8127,east,55619
2521,17281,east,77674
2522,11847,east,66393
2523,9862,east,62360
2524,15939,east,74493
2525,8562,east,56411
2526,16627,east,75478
2527,11164,east,64535
2528,16823,east,76746
2529,8100,east,55586
2530,18460,east,80524
2531,8206,east,55733
2532,15276,east,73317
2533,14221,east,71057
2534,18034,east,79790
2535,16227,east,74914
2536,9959,east,62491
2537,14295,east,71171
2538,17509,east,78709
2539,15851,east,74348
2540,15001,east,72897
2541,8076,east,55552
2542,17781,east,79275
2543,9920,east,62443
2544,9350,east,60144
2545,13078,east,69002
2546,10508,east,63513
2547,18494,east,80568
2548,16044,east,74641
2549,16499,east,75268
2550,14665,east,71736
2551,8856,east,56904
2552,11297,east,64726
2553,14628,east,71685
2554,8116,east,55608
2555,17457,east,78623
2556,9072,east,57375
2557,12764,east,67840
2558,18382,east,80395
2559,13997,east,70660
2560,7931,east,55305
2561,17168,east,77508
2562,13863,east,70462
2563,13521,east,69837
2564,11572,east,65148
2565,9779,east,62258
2566,18683,east,80913
2567,12030,east,66625
2568,12389,east,67271
2569,14826,east,72625
2570,17604,east,78851
2571,11811,east,66312
2572,10091,east,62656
2573,16230,east,74917
2574,14491,east,71487
2575,13367,east,69605
2576,17685,east,79056
2577,7834,east,55046
2578,9962,east,62494
2579,12812,east,67909
2580,11399,east,64893
2581,9030,east,57297
2582,11773,east,66160
2583,15741,east,74062
2584,12776,east,67855
2585,13231,east,69257
2586,13937,east,70569
2587,11575,east,65151
2588,9404,east,60250
2589,15655,east,73931
2590,15711,east,74029
2591,17133,east,77436
2592,11050,east,64384
2593,13481,east,69752
2594,16462,east,75224
2595,13172,east,69166
2596,9296,east,59971
2597,8421,east,56108
2598,16748,east,75641
2599,9982,east,62521
2600,9649,east,61923
2601,13830,east,70412
2602,16049,east,74648
2603,13693,east,70161
2604,10620,east,63661
2605,17158,east,77481
2606,10940,east,64233
2607,19075,east,81479
2608,13084,east,69009
2609,8712,east,56689
2610,16745,east,75637
2611,19015,east,81400
2612,18796,east,81089
2613,9258,east,59760
2614,14737,east,72308
2615,13513,east,69829
2616,18879,east,81232
2617,8572,east,56425
2618,16974,east,77112
2619,11718,east,65992
2620,16357,east,75064
2621,13583,east,69996
2622,18069,east,79843
2623,13686,east,70151
2624,11329,east,64780
2625,12569,east,67559
2626,18837,east,81162
2627,12064,east,66674
2628,13524,east,69841
2629,9724,east,62187
2630,12412,east,67321
2631,7851,east,55185
