,dataset_index,machine,shot
1163,3045,d3d,163174
1164,2262,d3d,161125
1165,1997,d3d,160586
1166,6141,d3d,172478
1167,2019,d3d,160667
1168,2626,d3d,162213
1169,2449,d3d,161446
1170,4367,d3d,166568
1171,7558,d3d,176371
1172,3220,d3d,163610
1173,6062,d3d,172215
1174,5254,d3d,169892
1175,2411,d3d,161385
1176,2629,d3d,162216
1177,3710,d3d,165017
1178,969,d3d,158450
1179,2429,d3d,161405
1180,6918,d3d,174982
1181,4146,d3d,166096
1182,2260,d3d,161122
1183,888,d3d,158307
1184,2063,d3d,160777
1185,6456,d3d,173933
1186,2682,d3d,162316
1187,4846,d3d,167568
1188,991,d3d,158492
1189,4017,d3d,165772
1190,223,d3d,156820
1191,5395,d3d,170179
1192,6356,d3d,173601
1193,5972,d3d,171935
1194,5091,d3d,169364
1195,4444,d3d,166737
1196,6316,d3d,173415
1197,4284,d3d,166439
1198,6816,d3d,174820
1199,1229,d3d,158955
1200,2049,d3d,160710
1201,2566,d3d,161604
1202,5703,d3d,170856
1203,3047,d3d,163176
1204,1252,d3d,158979
1205,5481,d3d,170335
1206,3728,d3d,165035
1207,703,d3d,157931
1208,4048,d3d,165890
1209,5679,d3d,170818
1210,6881,d3d,174904
1211,6014,d3d,171986
1212,4353,d3d,166549
1213,5536,d3d,170433
1214,5285,d3d,169936
1215,430,d3d,157238
1216,3084,d3d,163252
1217,2097,d3d,160829
1218,7035,d3d,175250
1219,7669,d3d,176746
1220,4338,d3d,166526
1221,5585,d3d,170596
1222,3513,d3d,164558
1223,2550,d3d,161586
1224,6759,d3d,174687
1225,2078,d3d,160798
1226,7025,d3d,175233
1227,2106,d3d,160841
1228,4618,d3d,167267
1229,1683,d3d,160042
1230,44,d3d,156426
1231,5260,d3d,169899
1232,980,d3d,158477
1233,4139,d3d,166086
1234,3024,d3d,163150
1235,2592,d3d,161639
1236,4607,d3d,167256
1237,4868,d3d,167606
1238,4074,d3d,165944
1239,2353,d3d,161261
1240,534,d3d,157496
1241,7169,d3d,175554
1242,535,d3d,157498
1243,116,d3d,156645
1244,4929,d3d,168760
1245,651,d3d,157756
1246,849,d3d,158183
1247,7582,d3d,176470
1248,2908,d3d,162966
1249,7597,d3d,176495
1250,279,d3d,156898
1251,4761,d3d,167451
1252,3720,d3d,165027
1253,5584,d3d,170594
1254,3572,d3d,164658
1255,2351,d3d,161259
1256,1818,d3d,160270
1257,1206,d3d,158925
1258,3528,d3d,164578
1259,809,d3d,158136
1260,6699,d3d,174584
1261,127,d3d,156657
1262,1945,d3d,160502
1263,682,d3d,157899
1264,5029,d3d,169102
1265,6157,d3d,172503
1266,303,d3d,156928
1267,6639,d3d,174301
1268,4334,d3d,166521
1269,1587,d3d,159712
1270,5696,d3d,170847
1271,5569,d3d,170554
1272,459,d3d,157279
1273,208,d3d,156793
1274,366,d3d,157105
1275,7693,d3d,176791
1276,3238,d3d,163702
1277,4600,d3d,167246
1278,1373,d3d,159289
1279,6686,d3d,174528
1280,5824,d3d,171303
1281,7583,d3d,176471
1282,1362,d3d,159273
1283,3186,d3d,163491
1284,7280,d3d,175818
1285,3481,d3d,164443
1286,5777,d3d,171199
1287,300,d3d,156924
1288,68,d3d,156514
1289,7595,d3d,176493
1290,5094,d3d,169368
1291,7238,d3d,175699
1292,3668,d3d,164896
1293,1132,d3d,158771
1294,5766,d3d,171168
1295,965,d3d,158444
1296,2157,d3d,160965
1297,1614,d3d,159743
1298,7008,d3d,175204
1299,3221,d3d,163650
1300,1598,d3d,159723
1301,6838,d3d,174853
1302,6840,d3d,174855
1303,6165,d3d,172522
1304,4562,d3d,167203
1305,2081,d3d,160801
1306,5226,d3d,169842
1307,342,d3d,157070
1308,5612,d3d,170685
1309,2683,d3d,162317
1310,3555,d3d,164621
1311,5386,d3d,170165
1312,4793,d3d,167493
1313,4561,d3d,167202
1314,5347,d3d,170077
1315,3119,d3d,163324
1316,3338,d3d,164108
1317,6096,d3d,172397
1318,714,d3d,157954
1319,5796,d3d,171250
1320,348,d3d,157081
1321,6114,d3d,172426
1322,2441,d3d,161417
1323,1385,d3d,159301
1324,6243,d3d,173225
1325,7074,d3d,175306
1326,5687,d3d,170833
1327,2286,d3d,161158
1328,418,d3d,157195
1329,3709,d3d,165016
1330,5704,d3d,170857
1331,6900,d3d,174949
1332,4089,d3d,165963
1333,6204,d3d,173065
1334,5154,d3d,169506
1335,903,d3d,158330
1336,1765,d3d,160199
1337,1300,d3d,159124
1338,6156,d3d,172501
1339,1336,d3d,159194
1340,6728,d3d,174623
1341,3074,d3d,163229
1342,4620,d3d,167270
1343,1824,d3d,160287
1344,2108,d3d,160843
1345,2059,d3d,160720
1346,2597,d3d,161644
1347,4360,d3d,166559
1348,5353,d3d,170086
1349,6573,d3d,174197
1350,7736,d3d,176892
1351,5959,d3d,171919
1352,6957,d3d,175046
1353,2117,d3d,160863
1354,1059,d3d,158637
1355,4996,d3d,168973
1356,6097,d3d,172400
1357,1004,d3d,158519
1358,5006,d3d,168990
1359,7527,d3d,176305
1360,3781,d3d,165115
1361,3122,d3d,163327
1362,203,d3d,156785
1363,6591,d3d,174231
1364,6312,d3d,173411
1365,4118,d3d,166052
1366,6893,d3d,174927
1367,6953,d3d,175041
1368,4065,d3d,165932
1369,2914,d3d,162976
1370,5885,d3d,171555
1371,690,d3d,157907
1372,5514,d3d,170397
1373,1440,d3d,159386
1374,6765,d3d,174695
1375,2718,d3d,162500
1376,1465,d3d,159426
1377,5235,d3d,169852
1378,6198,d3d,173038
1379,5654,d3d,170781
1380,908,d3d,158344
1381,7399,d3d,176006
1382,521,d3d,157458
1383,2686,d3d,162320
1384,4608,d3d,167257
1385,7065,d3d,175292
1386,7270,d3d,175783
1387,5820,d3d,171295
1388,6130,d3d,172458
1389,488,d3d,157399
1390,5525,d3d,170415
1391,4001,d3d,165752
1392,1730,d3d,160119
1393,7153,d3d,175529
1394,29,d3d,156388
1395,983,d3d,158484
1396,4898,d3d,168627
1397,5419,d3d,170251
1398,1841,d3d,160312
1399,315,d3d,157037
1400,255,d3d,156864
1401,6535,d3d,174131
1402,7147,d3d,175523
1403,7332,d3d,175906
1404,7315,d3d,175884
1405,2211,d3d,161044
1406,6879,d3d,174902
1407,500,d3d,157412
1408,274,d3d,156892
1409,1009,d3d,158526
1410,2116,d3d,160858
1411,3540,d3d,164602
1412,6861,d3d,174878
1413,2,d3d,156339
1414,7544,d3d,176335
1415,3797,d3d,165171
1416,2849,d3d,162876
1417,6614,d3d,174261
1418,4423,d3d,166701
1419,6599,d3d,174241
1420,7317,d3d,175887
1421,850,d3d,158184
1422,3175,d3d,163480
1423,6162,d3d,172515
1424,5025,d3d,169087
1425,181,d3d,156747
1426,3694,d3d,164980
1427,4852,d3d,167576
1428,7047,d3d,175272
1429,2469,d3d,161473
1430,2443,d3d,161434
1431,4897,d3d,168624
1432,5229,d3d,169845
1433,2986,d3d,163062
1434,2911,d3d,162973
1435,6497,d3d,174070
1436,6314,d3d,173413
1437,5028,d3d,169101
1438,2761,d3d,162709
1439,2787,d3d,162744
1440,4566,d3d,167208
1441,6260,d3d,173253
1442,4965,d3d,168837
1443,6270,d3d,173285
1444,23,d3d,156373
1445,4955,d3d,168799
1446,1002,d3d,158517
1447,5540,d3d,170437
1448,588,d3d,157658
1449,4197,d3d,166176
1450,7049,d3d,175274
1451,3614,d3d,164797
1452,3232,d3d,163661
1453,567,d3d,157551
1454,3317,d3d,164077
1455,5078,d3d,169337
1456,1952,d3d,160511
1457,3755,d3d,165078
1458,3478,d3d,164440
1459,3434,d3d,164312
1460,1082,d3d,158682
1461,7448,d3d,176074
1462,6620,d3d,174267
1463,1751,d3d,160162
1464,4341,d3d,166531
1465,3129,d3d,163335
1466,3592,d3d,164689
1467,3225,d3d,163654
1468,6672,d3d,174508
1469,3557,d3d,164624
1470,1607,d3d,159733
1471,137,d3d,156670
1472,3360,d3d,164171
1473,855,d3d,158189
1474,3245,d3d,163717
1475,563,d3d,157542
1476,4239,d3d,166352
1477,1668,d3d,160021
1478,1263,d3d,158995
1479,176,d3d,156740
1480,1878,d3d,160401
1481,5813,d3d,171280
1482,2530,d3d,161553
1483,713,d3d,157953
1484,6428,d3d,173860
1485,2513,d3d,161525
1486,7357,d3d,175939
1487,5159,d3d,169516
1488,1627,d3d,159800
1489,3674,d3d,164902
1490,2069,d3d,160789
1491,5855,d3d,171451
1492,2159,d3d,160968
1493,192,d3d,156771
1494,574,d3d,157558
1495,2504,d3d,161515
1496,2764,d3d,162712
1497,1235,d3d,158961
1498,7382,d3d,175976
1499,2434,d3d,161410
1500,1925,d3d,160473
1501,4892,d3d,168594
1502,195,d3d,156774
1503,3416,d3d,164274
1504,6274,d3d,173290
1505,1405,d3d,159321
1506,6835,d3d,174849
1507,1080,d3d,158680
1508,1560,d3d,159640
1509,1197,d3d,158916
1510,4635,d3d,167291
1511,2851,d3d,162887
1512,5943,d3d,171650
1513,3010,d3d,163124
1514,3946,d3d,165504
1515,6567,d3d,174189
1516,3776,d3d,165110
1517,4625,d3d,167275
1518,6318,d3d,173418
1519,2522,d3d,161538
1520,4963,d3d,168835
1521,4721,d3d,167403
1522,7529,d3d,176310
1523,314,d3d,156951
1524,6227,d3d,173187
1525,3971,d3d,165555
1526,1995,d3d,160584
1527,7139,d3d,175508
1528,468,d3d,157304
1529,1875,d3d,160398
1530,5377,d3d,170148
1531,2264,d3d,161129
1532,275,d3d,156893
1533,6050,d3d,172190
1534,4310,d3d,166467
1535,7742,d3d,176898
1536,3872,d3d,165406
1537,4231,d3d,166327
1538,5651,d3d,170778
1539,701,d3d,157919
1540,821,d3d,158149
1541,2551,d3d,161587
1542,363,d3d,157102
1543,2599,d3d,161646
1544,2925,d3d,162987
1545,185,d3d,156757
1546,3282,d3d,163828
1547,6617,d3d,174264
1548,1823,d3d,160286
1549,4389,d3d,166608
1550,1933,d3d,160486
1551,3370,d3d,164190
1552,4300,d3d,166455
1553,3591,d3d,164688
1554,266,d3d,156875
1555,796,d3d,158113
1556,160,d3d,156709
1557,2444,d3d,161437
1558,7548,d3d,176342
1559,2476,d3d,161480
1560,1888,d3d,160413
1561,2452,d3d,161449
1562,2373,d3d,161300
1563,4906,d3d,168659
1564,2208,d3d,161041
1565,1384,d3d,159300
1566,7183,d3d,175592
1567,3417,d3d,164275
1568,5336,d3d,170064
1569,3880,d3d,165427
1570,6951,d3d,175039
1571,899,d3d,158318
1572,5244,d3d,169871
1573,5736,d3d,171003
1574,4094,d3d,166018
1575,7454,d3d,176177
1576,6687,d3d,174541
1577,7072,d3d,175304
1578,6585,d3d,174212
1579,3493,d3d,164470
1580,5136,d3d,169469
1581,4728,d3d,167411
1582,842,d3d,158176
1583,7447,d3d,176073
1584,6943,d3d,175020
1585,6369,d3d,173705
1586,1092,d3d,158692
1587,3364,d3d,164176
1588,7761,d3d,176937
1589,5513,d3d,170396
1590,7476,d3d,176202
1591,4661,d3d,167321
1592,67,d3d,156513
1593,6739,d3d,174641
1594,7348,d3d,175928
1595,4632,d3d,167285
1596,5206,d3d,169621
1597,1298,d3d,159122
1598,2464,d3d,161468
1599,7534,d3d,176321
1600,6891,d3d,174922
1601,6185,d3d,172565
1602,1347,d3d,159254
1603,6256,d3d,173243
1604,6365,d3d,173700
1605,7733,d3d,176889
1606,4982,d3d,168932
1607,3726,d3d,165033
1608,6708,d3d,174597
1609,505,d3d,157417
1610,4232,d3d,166328
1611,2865,d3d,162907
1612,4993,d3d,168961
1613,3817,d3d,165242
1614,716,d3d,157956
1615,7522,d3d,176293
1616,4164,d3d,166123
1617,3941,d3d,165498
1618,5650,d3d,170777
1619,6929,d3d,175002
1620,3673,d3d,164901
1621,1409,d3d,159335
1622,6629,d3d,174284
1623,4833,d3d,167552
1624,1978,d3d,160564
1625,1749,d3d,160159
1626,1848,d3d,160329
1627,6303,d3d,173383
1628,1000,d3d,158514
1629,417,d3d,157194
1630,6445,d3d,173900
1631,1722,d3d,160110
1632,5660,d3d,170793
1633,5215,d3d,169630
1634,1450,d3d,159398
1635,2036,d3d,160690
1636,847,d3d,158181
1637,2738,d3d,162528
1638,1333,d3d,159191
1639,5624,d3d,170724
1640,4104,d3d,166033
1641,2487,d3d,161497
1642,721,d3d,157961
1643,6348,d3d,173584
1644,7580,d3d,176468
1645,3413,d3d,164269
1646,4666,d3d,167331
1647,2401,d3d,161370
1648,5836,d3d,171317
1649,3626,d3d,164820
1650,7346,d3d,175926
1651,1435,d3d,159380
1652,327,d3d,157051
1653,6436,d3d,173885
1654,943,d3d,158411
1655,730,d3d,157971
1656,6579,d3d,174204
1657,6527,d3d,174118
1658,5605,d3d,170617
1659,402,d3d,157155
1660,2428,d3d,161404
1661,1695,d3d,160064
1662,1750,d3d,160161
1663,6293,d3d,173371
1664,4711,d3d,167388
1665,7289,d3d,175830
1666,4587,d3d,167232
1667,4113,d3d,166044
1668,2171,d3d,160987
1669,3102,d3d,163306
1670,6393,d3d,173772
1671,7297,d3d,175849
1672,3066,d3d,163217
1673,1421,d3d,159358
1674,3560,d3d,164629
1675,901,d3d,158327
1676,1642,d3d,159832
1677,1044,d3d,158610
1678,5504,d3d,170387
1679,5853,d3d,171445
1680,2197,d3d,161028
1681,7189,d3d,175601
1682,4997,d3d,168974
1683,3055,d3d,163184
1684,2670,d3d,162288
1685,4235,d3d,166343
1686,4509,d3d,166889
1687,5982,d3d,171945
1688,2460,d3d,161459
1689,6311,d3d,173410
1690,1094,d3d,158694
1691,509,d3d,157421
1692,7554,d3d,176357
1693,7806,d3d,177061
1694,4043,d3d,165878
1695,954,d3d,158424
1696,2455,d3d,161453
1697,1608,d3d,159735
1698,7760,d3d,176935
1699,5874,d3d,171486
1700,4056,d3d,165919
1701,5684,d3d,170823
1702,4605,d3d,167254
1703,4427,d3d,166705
1704,320,d3d,157043
1705,578,d3d,157562
1706,6248,d3d,173230
1707,2342,d3d,161246
1708,2151,d3d,160945
1709,3622,d3d,164812
1710,4714,d3d,167391
1711,6295,d3d,173373
1712,6507,d3d,174088
1713,3020,d3d,163146
1714,705,d3d,157933
1715,7387,d3d,175985
1716,570,d3d,157554
1717,6898,d3d,174932
1718,554,d3d,157528
1719,530,d3d,157487
1720,5405,d3d,170235
1721,5486,d3d,170341
1722,5838,d3d,171319
1723,1670,d3d,160023
1724,2731,d3d,162521
1725,2798,d3d,162760
1726,6583,d3d,174209
1727,6853,d3d,174868
1728,2912,d3d,162974
1729,3169,d3d,163473
1730,835,d3d,158164
1731,7705,d3d,176813
1732,5489,d3d,170352
1733,4664,d3d,167328
1734,3394,d3d,164243
1735,2860,d3d,162896
1736,2742,d3d,162532
1737,5256,d3d,169894
1738,1851,d3d,160332
1739,4715,d3d,167392
1740,7335,d3d,175909
1741,7066,d3d,175293
1742,142,d3d,156678
1743,2496,d3d,161507
1744,4207,d3d,166265
1745,5870,d3d,171482
1746,5579,d3d,170584
1747,7117,d3d,175480
1748,3113,d3d,163317
1749,7328,d3d,175901
1750,302,d3d,156927
1751,5050,d3d,169128
1752,1364,d3d,159275
1753,5759,d3d,171145
1754,615,d3d,157709
1755,2817,d3d,162784
1756,3965,d3d,165548
1757,6926,d3d,174997
1758,798,d3d,158117
1759,4215,d3d,166308
1760,4568,d3d,167210
1761,6460,d3d,173950
1762,6713,d3d,174606
1763,5910,d3d,171596
1764,3310,d3d,164068
1765,4924,d3d,168732
1766,4016,d3d,165771
1767,4789,d3d,167487
1768,4803,d3d,167506
1769,7668,d3d,176744
1770,1515,d3d,159540
1771,4686,d3d,167358
1772,3094,d3d,163292
1773,5124,d3d,169439
1774,1742,d3d,160145
1775,465,d3d,157300
1776,3653,d3d,164870
1777,1438,d3d,159383
1778,5423,d3d,170257
1779,514,d3d,157427
1780,6806,d3d,174794
1781,5478,d3d,170332
1782,3539,d3d,164601
1783,4138,d3d,166085
1784,7272,d3d,175810
1785,3643,d3d,164843
1786,3746,d3d,165059
1787,6235,d3d,173199
1788,3879,d3d,165420
1789,6000,d3d,171969
1790,4869,d3d,167607
1791,6333,d3d,173544
1792,1948,d3d,160505
1793,6922,d3d,174993
1794,134,d3d,156666
1795,1581,d3d,159664
1796,681,d3d,157898
1797,1802,d3d,160248
1798,6788,d3d,174736
1799,1113,d3d,158747
1800,5381,d3d,170155
1801,5207,d3d,169622
1802,70,d3d,156517
1803,5488,d3d,170351
1804,5834,d3d,171315
1805,177,d3d,156743
1806,1104,d3d,158704
1807,4462,d3d,166801
1808,2341,d3d,161245
1809,7682,d3d,176761
1810,1163,d3d,158825
1811,4393,d3d,166612
1812,3052,d3d,163181
1813,102,d3d,156616
1814,3190,d3d,163500
1815,2251,d3d,161109
1816,1170,d3d,158832
1817,3729,d3d,165036
1818,2143,d3d,160917
1819,4312,d3d,166469
1820,6817,d3d,174821
1821,2876,d3d,162922
1822,867,d3d,158201
1823,1753,d3d,160169
1824,5277,d3d,169928
1825,3793,d3d,165167
1826,6142,d3d,172481
1827,3267,d3d,163793
1828,2071,d3d,160791
1829,7048,d3d,175273
1830,6376,d3d,173740
1831,2300,d3d,161174
1832,4005,d3d,165757
1833,7536,d3d,176325
1834,7646,d3d,176689
1835,905,d3d,158332
1836,3558,d3d,164625
1837,5721,d3d,170880
1838,4553,d3d,167194
1839,5448,d3d,170287
1840,2488,d3d,161498
1841,5294,d3d,169974
1842,1110,d3d,158744
1843,2360,d3d,161274
1844,1069,d3d,158661
1845,5641,d3d,170766
1846,2507,d3d,161518
1847,1746,d3d,160155
1848,4069,d3d,165938
1849,4012,d3d,165767
1850,3458,d3d,164361
1851,5697,d3d,170848
1852,3918,d3d,165469
1853,5112,d3d,169414
1854,1737,d3d,160127
1855,2882,d3d,162932
1856,4467,d3d,166816
1857,5001,d3d,168983
1858,1278,d3d,159013
1859,3878,d3d,165419
1860,3298,d3d,164043
1861,6117,d3d,172438
1862,5349,d3d,170079
1863,6036,d3d,172103
1864,7300,d3d,175852
1865,5767,d3d,171169
1866,5576,d3d,170576
1867,7383,d3d,175977
1868,6230,d3d,173192
1869,6434,d3d,173872
1870,4004,d3d,165756
1871,5389,d3d,170172
1872,3406,d3d,164262
1873,2258,d3d,161119
1874,271,d3d,156888
1875,3139,d3d,163437
1876,929,d3d,158387
1877,7325,d3d,175898
1878,6927,d3d,174999
1879,5223,d3d,169644
1880,6539,d3d,174136
1881,822,d3d,158150
1882,201,d3d,156781
1883,1659,d3d,160007
1884,5274,d3d,169925
1885,6120,d3d,172441
1886,7624,d3d,176535
1887,756,d3d,158015
1888,7313,d3d,175880
1889,4933,d3d,168764
1890,1189,d3d,158904
1891,1775,d3d,160210
1892,710,d3d,157948
1893,2305,d3d,161192
1894,1842,d3d,160313
1895,1480,d3d,159450
1896,1950,d3d,160509
1897,109,d3d,156625
1898,362,d3d,157101
1899,3883,d3d,165430
1900,6399,d3d,173783
1901,5705,d3d,170863
1902,4133,d3d,166078
1903,7741,d3d,176897
1904,1684,d3d,160043
1905,3316,d3d,164076
1906,2896,d3d,162947
1907,1527,d3d,159561
1908,871,d3d,158205
1909,4578,d3d,167220
1910,2660,d3d,162264
1911,7773,d3d,176964
1912,6079,d3d,172341
1913,1116,d3d,158750
1914,6357,d3d,173688
1915,4989,d3d,168955
1916,317,d3d,157039
1917,5995,d3d,171964
1918,688,d3d,157905
1919,1613,d3d,159742
1920,6364,d3d,173697
1921,2822,d3d,162789
1922,4025,d3d,165859
1923,6009,d3d,171980
1924,3322,d3d,164091
1925,5127,d3d,169442
1926,910,d3d,158346
1927,2687,d3d,162336
1928,7099,d3d,175432
1929,1510,d3d,159534
1930,4225,d3d,166321
1931,3431,d3d,164307
1932,6576,d3d,174200
1933,3843,d3d,165315
1934,333,d3d,157061
1935,7785,d3d,176978
1936,39,d3d,156421
1937,5337,d3d,170065
1938,1181,d3d,158896
1939,4570,d3d,167212
1940,803,d3d,158126
1941,1308,d3d,159132
1942,1653,d3d,159998
1943,2272,d3d,161143
1944,4762,d3d,167453
1945,5894,d3d,171565
1946,1018,d3d,158541
1947,2454,d3d,161452
1948,1725,d3d,160113
1949,608,d3d,157701
1950,7132,d3d,175500
1951,4555,d3d,167196
1952,1590,d3d,159715
1953,2571,d3d,161610
1954,406,d3d,157165
1955,1901,d3d,160443
1956,5762,d3d,171148
1957,7237,d3d,175698
1958,481,d3d,157378
1959,1279,d3d,159014
1960,3831,d3d,165297
1961,4428,d3d,166717
1962,6676,d3d,174514
1963,5883,d3d,171553
1964,841,d3d,158175
1965,3629,d3d,164826
1966,4275,d3d,166429
1967,6764,d3d,174693
1968,7784,d3d,176977
1969,3214,d3d,163531
1970,1289,d3d,159113
1971,7251,d3d,175731
1972,7672,d3d,176749
1973,784,d3d,158072
1974,5958,d3d,171917
1975,1487,d3d,159457
1976,2855,d3d,162891
1977,3341,d3d,164111
1978,6109,d3d,172420
1979,3607,d3d,164780
1980,1491,d3d,159461
1981,5212,d3d,169627
1982,4498,d3d,166869
1983,1348,d3d,159255
1984,5211,d3d,169626
1985,6624,d3d,174271
1986,5564,d3d,170502
1987,5088,d3d,169350
1988,5648,d3d,170775
1989,2270,d3d,161141
1990,5973,d3d,171936
1991,2128,d3d,160900
1992,6163,d3d,172518
1993,1860,d3d,160341
1994,2581,d3d,161626
1995,4055,d3d,165917
1996,25,d3d,156375
1997,6643,d3d,174307
1998,1645,d3d,159989
1999,3707,d3d,165014
2000,3531,d3d,164593
2001,413,d3d,157188
2002,7250,d3d,175730
2003,1770,d3d,160204
2004,4080,d3d,165953
2005,4535,d3d,166931
2006,677,d3d,157864
2007,5241,d3d,169865
2008,4770,d3d,167461
2009,3454,d3d,164355
2010,7024,d3d,175232
2011,1539,d3d,159588
2012,1391,d3d,159307
2013,4751,d3d,167439
2014,547,d3d,157518
2015,6300,d3d,173380
2016,1231,d3d,158957
2017,3743,d3d,165056
2018,753,d3d,158012
2019,5253,d3d,169891
2020,5868,d3d,171477
2021,7443,d3d,176061
2022,3588,d3d,164684
2023,1040,d3d,158606
2024,1927,d3d,160475
2025,138,d3d,156671
2026,6729,d3d,174624
2027,3235,d3d,163664
2028,3009,d3d,163123
2029,5734,d3d,171001
2030,5151,d3d,169500
2031,190,d3d,156762
2032,6975,d3d,175150
2033,1988,d3d,160575
2034,1217,d3d,158937
2035,5802,d3d,171260
2036,1565,d3d,159645
2037,1426,d3d,159367
2038,2032,d3d,160686
2039,6283,d3d,173312
2040,2426,d3d,161402
2041,6149,d3d,172494
2042,2173,d3d,160994
2043,6306,d3d,173401
2044,7294,d3d,175835
2045,7634,d3d,176660
2046,3867,d3d,165399
2047,27,d3d,156386
2048,1674,d3d,160030
2049,398,d3d,157151
2050,4173,d3d,166137
2051,4930,d3d,168761
2052,2199,d3d,161032
2053,4358,d3d,166556
2054,5301,d3d,169994
2055,4495,d3d,166863
2056,6352,d3d,173595
2057,1123,d3d,158761
2058,872,d3d,158206
2059,3695,d3d,164981
2060,4078,d3d,165951
2061,6110,d3d,172421
2062,2613,d3d,162172
2063,2348,d3d,161256
2064,7626,d3d,176545
2065,5128,d3d,169451
2066,7002,d3d,175196
2067,4038,d3d,165873
2068,7131,d3d,175499
2069,3841,d3d,165309
2070,1126,d3d,158764
2071,6134,d3d,172465
2072,3332,d3d,164102
2073,3584,d3d,164675
2074,2891,d3d,162941
2075,6269,d3d,173284
2076,2797,d3d,162754
2077,2495,d3d,161506
2078,4256,d3d,166393
2079,7134,d3d,175502
2080,6006,d3d,171977
2081,3545,d3d,164607
2082,4847,d3d,167569
2083,3106,d3d,163310
2084,2807,d3d,162769
2085,4642,d3d,167299
2086,5831,d3d,171311
2087,4825,d3d,167537
2088,4387,d3d,166604
2089,2512,d3d,161524
2090,4474,d3d,166829
2091,7145,d3d,175521
2092,5352,d3d,170085
2093,6580,d3d,174206
2094,1505,d3d,159476
2095,4350,d3d,166540
2096,7510,d3d,176264
2097,2113,d3d,160854
2098,2903,d3d,162959
2099,1093,d3d,158693
2100,5298,d3d,169987
2101,3739,d3d,165052
2102,6741,d3d,174650
2103,4258,d3d,166395
2104,7122,d3d,175490
2105,5331,d3d,170051
2106,3159,d3d,163463
2107,5342,d3d,170072
2108,369,d3d,157108
2109,2160,d3d,160969
2110,499,d3d,157411
2111,1280,d3d,159015
2112,6939,d3d,175016
2113,5960,d3d,171920
2114,2519,d3d,161535
2115,6873,d3d,174894
2116,2950,d3d,163025
2117,5664,d3d,170799
2118,1387,d3d,159303
2119,794,d3d,158109
2120,7321,d3d,175894
2121,2279,d3d,161150
2122,7720,d3d,176870
2123,289,d3d,156909
2124,2712,d3d,162415
2125,6031,d3d,172049
2126,873,d3d,158207
2127,4033,d3d,165868
2128,5450,d3d,170290
2129,5278,d3d,169929
2130,7566,d3d,176397
2131,7512,d3d,176266
2132,6473,d3d,173963
2133,5876,d3d,171488
2134,3765,d3d,165093
2135,6197,d3d,173035
2136,7014,d3d,175222
2137,2498,d3d,161509
2138,5830,d3d,171310
2139,5795,d3d,171248
2140,54,d3d,156476
2141,543,d3d,157506
2142,1376,d3d,159292
2143,1982,d3d,160569
2144,6315,d3d,173414
2145,4096,d3d,166023
2146,1803,d3d,160249
2147,3865,d3d,165354
2148,7264,d3d,175769
2149,370,d3d,157109
2150,6829,d3d,174833
2151,5351,d3d,170084
2152,7405,d3d,176012
2153,7291,d3d,175832
2154,1213,d3d,158933
2155,4216,d3d,166309
2156,1193,d3d,158912
2157,5064,d3d,169304
2158,5399,d3d,170204
2159,3578,d3d,164664
2160,6087,d3d,172367
2161,4614,d3d,167263
2162,1151,d3d,158804
2163,3158,d3d,163459
2164,1190,d3d,158905
2165,4596,d3d,167241
2166,1042,d3d,158608
2167,5938,d3d,171632
2168,5923,d3d,171609
2169,276,d3d,156894
2170,4710,d3d,167387
2171,3333,d3d,164103
2172,5981,d3d,171944
2173,810,d3d,158137
2174,4464,d3d,166812
2175,294,d3d,156914
2176,4542,d3d,166943
2177,1884,d3d,160409
2178,1828,d3d,160293
2179,4677,d3d,167348
2180,6524,d3d,174109
2181,4502,d3d,166874
2182,526,d3d,157483
2183,4597,d3d,167242
2184,388,d3d,157133
2185,1542,d3d,159592
2186,5948,d3d,171656
2187,1358,d3d,159269
2188,4595,d3d,167240
2189,5922,d3d,171608
2190,2679,d3d,162312
2191,7540,d3d,176330
2192,6144,d3d,172484
2193,3975,d3d,165559
2194,5738,d3d,171104
2195,7371,d3d,175963
2196,762,d3d,158023
2197,5040,d3d,169117
2198,284,d3d,156903
2199,5281,d3d,169932
2200,4515,d3d,166902
2201,1830,d3d,160295
2202,7027,d3d,175236
2203,2859,d3d,162895
2204,5702,d3d,170854
2205,7200,d3d,175623
2206,4845,d3d,167567
2207,1781,d3d,160216
2208,4281,d3d,166436
2209,5239,d3d,169859
2210,1571,d3d,159652
2211,2709,d3d,162412
2212,5839,d3d,171320
2213,5142,d3d,169475
2214,5683,d3d,170822
2215,220,d3d,156816
2216,5801,d3d,171259
2217,3314,d3d,164073
2218,4116,d3d,166048
2219,5566,d3d,170551
2220,5656,d3d,170783
2221,7241,d3d,175703
2222,7209,d3d,175641
2223,2237,d3d,161090
2224,6538,d3d,174135
2225,3331,d3d,164100
2226,2729,d3d,162511
2227,5804,d3d,171266
2228,1072,d3d,158664
2229,4226,d3d,166322
2230,2987,d3d,163100
2231,736,d3d,157983
2232,4915,d3d,168704
2233,3908,d3d,165455
2234,1128,d3d,158767
2235,1413,d3d,159344
2236,6252,d3d,173236
2237,2183,d3d,161006
2238,1623,d3d,159760
2239,6663,d3d,174497
2240,261,d3d,156870
2241,7180,d3d,175587
2242,2014,d3d,160657
2243,3884,d3d,165431
2244,4839,d3d,167561
2245,452,d3d,157272
2246,6780,d3d,174710
2247,6961,d3d,175050
2248,7301,d3d,175853
2249,2751,d3d,162556
