,dataset_index,machine,shot
998,20161,cmod,1150508010
999,19358,cmod,1120904028
1000,19266,cmod,1120615020
1001,20623,cmod,1150728026
1002,21429,cmod,1160505015
1003,21652,cmod,1160616017
1004,20366,cmod,1150618033
1005,19316,cmod,1120801032
1006,20976,cmod,1150916026
1007,21494,cmod,1160512030
1008,22197,cmod,1160823011
1009,22240,cmod,1160826010
1010,21489,cmod,1160512025
1011,20802,cmod,1150818002
1012,21309,cmod,1160421018
1013,19668,cmod,1140605022
1014,21713,cmod,1160621019
1015,22444,cmod,1160921023
1016,20891,cmod,1150902013
1017,21208,cmod,1160413028
1018,19371,cmod,1120907025
1019,22517,cmod,1160928008
1020,20590,cmod,1150723024
1021,21142,cmod,1151002011
1022,20748,cmod,1150812022
1023,20250,cmod,1150522031
1024,20287,cmod,1150604021
1025,19772,cmod,1140701010
1026,19871,cmod,1140722003
1027,19333,cmod,1120828032
1028,20734,cmod,1150811014
1029,19890,cmod,1140723009
1030,21751,cmod,1160629008
1031,19847,cmod,1140715001
1032,22536,cmod,1160930011
1033,20595,cmod,1150723029
1034,20869,cmod,1150901009
1035,20969,cmod,1150916018
1036,21378,cmod,1160503006
1037,21561,cmod,1160526025
1038,20185,cmod,1150513004
1039,20599,cmod,1150724001
1040,19858,cmod,1140715012
1041,21411,cmod,1160504016
1042,20527,cmod,1150717020
1043,20426,cmod,1150630014
1044,21005,cmod,1150922018
1045,21992,cmod,1160728025
1046,19512,cmod,1140328013
1047,21600,cmod,1160608018
1048,21881,cmod,1160712009
1049,22348,cmod,1160913005
1050,22214,cmod,1160825010
1051,19686,cmod,1140613002
1052,20502,cmod,1150716009
1053,20085,cmod,1140815018
1054,20671,cmod,1150731019
1055,22131,cmod,1160811025
1056,22529,cmod,1160929017
1057,19836,cmod,1140714016
1058,20705,cmod,1150807009
1059,21388,cmod,1160503016
1060,21777,cmod,1160630011
1061,21868,cmod,1160708017
1062,19240,cmod,1120222011
1063,20538,cmod,1150721003
1064,21147,cmod,1160331008
1065,20771,cmod,1150813015
1066,19750,cmod,1140625015
1067,22535,cmod,1160930010
1068,20002,cmod,1140801011
1069,21397,cmod,1160503029
1070,19604,cmod,1140515007
1071,21617,cmod,1160615005
1072,21946,cmod,1160725003
1073,22159,cmod,1160817008
1074,21846,cmod,1160707007
1075,22401,cmod,1160915025
1076,20416,cmod,1150625031
1077,20854,cmod,1150826024
1078,21056,cmod,1150928007
1079,19615,cmod,1140515023
1080,20233,cmod,1150522007
1081,20026,cmod,1140806005
1082,21417,cmod,1160505001
1083,21290,cmod,1160420014
1084,21426,cmod,1160505012
1085,22246,cmod,1160826016
1086,20895,cmod,1150902017
1087,20017,cmod,1140801027
1088,20512,cmod,1150717002
1089,20621,cmod,1150728020
1090,21514,cmod,1160518011
1091,20065,cmod,1140807025
1092,21158,cmod,1160401017
1093,22128,cmod,1160811022
1094,19525,cmod,1140402023
1095,21665,cmod,1160617011
1096,21779,cmod,1160630013
1097,21476,cmod,1160512003
1098,21804,cmod,1160701011
1099,20832,cmod,1150819017
1100,19345,cmod,1120830023
1101,20768,cmod,1150813012
1102,20074,cmod,1140814030
1103,19553,cmod,1140513015
1104,19998,cmod,1140801007
1105,21116,cmod,1151001006
1106,22426,cmod,1160920027
1107,20115,cmod,1140820028
1108,19954,cmod,1140730021
1109,22300,cmod,1160901001
1110,21654,cmod,1160616019
1111,19912,cmod,1140723033
1112,19560,cmod,1140513022
1113,20388,cmod,1150623023
1114,21027,cmod,1150923015
1115,19728,cmod,1140618020
1116,21435,cmod,1160505022
1117,22098,cmod,1160810004
1118,19459,cmod,1140226016
1119,19801,cmod,1140702017
1120,20975,cmod,1150916025
1121,22042,cmod,1160804023
1122,20631,cmod,1150729010
1123,22249,cmod,1160826019
1124,19907,cmod,1140723027
1125,19516,cmod,1140328025
1126,22176,cmod,1160818016
1127,22435,cmod,1160921010
1128,21350,cmod,1160426018
1129,21264,cmod,1160419007
1130,21848,cmod,1160707009
1131,19569,cmod,1140514003
1132,22002,cmod,1160729008
1133,19709,cmod,1140617021
1134,20564,cmod,1150722020
1135,21499,cmod,1160513016
1136,21761,cmod,1160629021
1137,20480,cmod,1150714021
1138,21737,cmod,1160628016
1139,21710,cmod,1160621016
1140,19268,cmod,1120620021
1141,19663,cmod,1140523026
1142,22118,cmod,1160811007
1143,20064,cmod,1140807024
1144,21646,cmod,1160616011
1145,21664,cmod,1160617010
1146,21683,cmod,1160620006
1147,20091,cmod,1140815026
1148,21717,cmod,1160621023
1149,22005,cmod,1160729011
1150,22551,cmod,1160930034
1151,22272,cmod,1160830020
1152,21498,cmod,1160513014
1153,20774,cmod,1150813018
1154,21585,cmod,1160608003
1155,19599,cmod,1140515001
1156,20123,cmod,1140821025
1157,20168,cmod,1150508017
1158,19916,cmod,1140725009
1159,20517,cmod,1150717010
1160,20655,cmod,1150730024
1161,19444,cmod,1140225001
1162,20149,cmod,1140826026
1163,20523,cmod,1150717016
1164,20155,cmod,1150508004
1165,20025,cmod,1140806004
1166,21224,cmod,1160414011
1167,20194,cmod,1150513017
1168,19482,cmod,1140227023
1169,19609,cmod,1140515014
1170,21955,cmod,1160725018
1171,21215,cmod,1160413036
1172,22283,cmod,1160831008
1173,20594,cmod,1150723028
1174,22142,cmod,1160816009
1175,22405,cmod,1160915029
1176,19628,cmod,1140521014
1177,21381,cmod,1160503009
1178,20744,cmod,1150812018
1179,20864,cmod,1150827019
1180,20511,cmod,1150717001
1181,20150,cmod,1140826027
1182,19879,cmod,1140722017
1183,22538,cmod,1160930014
1184,19209,cmod,1120118032
1185,19388,cmod,1120927009
1186,22124,cmod,1160811018
1187,21679,cmod,1160620002
1188,19375,cmod,1120913024
1189,19980,cmod,1140731025
1190,22097,cmod,1160810003
1191,20156,cmod,1150508005
1192,22317,cmod,1160908009
1193,20053,cmod,1140807008
1194,21567,cmod,1160527005
1195,19486,cmod,1140227030
1196,21326,cmod,1160422010
1197,21130,cmod,1151001020
1198,20629,cmod,1150729007
1199,21007,cmod,1150922021
1200,19520,cmod,1140402016
1201,22187,cmod,1160819008
1202,22409,cmod,1160919008
1203,22006,cmod,1160803018
1204,21446,cmod,1160506007
1205,20216,cmod,1150514023
1206,20484,cmod,1150714026
1207,19655,cmod,1140523013
1208,19732,cmod,1140619002
1209,20641,cmod,1150730010
1210,21287,cmod,1160420011
1211,22388,cmod,1160915011
1212,21748,cmod,1160629005
1213,19960,cmod,1140730031
1214,19752,cmod,1140625017
1215,20379,cmod,1150623011
1216,19963,cmod,1140731003
1217,19600,cmod,1140515002
1218,21149,cmod,1160401004
1219,19292,cmod,1120713023
1220,21562,cmod,1160526026
1221,21650,cmod,1160616015
1222,22522,cmod,1160929006
1223,19590,cmod,1140514024
1224,21583,cmod,1160607018
1225,21376,cmod,1160503003
1226,22059,cmod,1160805011
1227,19811,cmod,1140702031
1228,20841,cmod,1150820005
1229,20105,cmod,1140819025
1230,19299,cmod,1120720012
1231,19396,cmod,1121001002
1232,22120,cmod,1160811011
1233,20144,cmod,1140826019
1234,20314,cmod,1150616003
1235,20242,cmod,1150522017
1236,19650,cmod,1140522020
1237,20276,cmod,1150604006
1238,20808,cmod,1150818008
1239,22262,cmod,1160830009
1240,21080,cmod,1150928031
1241,22108,cmod,1160810015
1242,20315,cmod,1150616004
1243,22160,cmod,1160817009
1244,20877,cmod,1150901021
1245,19784,cmod,1140701026
1246,22307,cmod,1160907007
1247,21138,cmod,1151002007
1248,19730,cmod,1140618022
1249,22029,cmod,1160804010
1250,22083,cmod,1160809018
1251,20916,cmod,1150903017
1252,20341,cmod,1150617013
1253,21107,cmod,1150930011
1254,19637,cmod,1140522004
1255,20320,cmod,1150616015
1256,20319,cmod,1150616014
1257,21817,cmod,1160701026
1258,19389,cmod,1120927011
1259,20107,cmod,1140819028
1260,21703,cmod,1160621007
1261,19612,cmod,1140515017
1262,20998,cmod,1150922003
1263,21791,cmod,1160630027
1264,21401,cmod,1160504003
1265,21352,cmod,1160426020
1266,21454,cmod,1160506019
1267,21439,cmod,1160505027
1268,22285,cmod,1160831010
1269,19795,cmod,1140702009
1270,20094,cmod,1140819001
1271,22459,cmod,1160922016
1272,20428,cmod,1150630016
1273,19626,cmod,1140521012
1274,20274,cmod,1150604003
1275,21531,cmod,1160520008
1276,19249,cmod,1120501008
1277,20956,cmod,1150911023
1278,20110,cmod,1140820001
1279,21009,cmod,1150922023
1280,21464,cmod,1160511011
1281,20698,cmod,1150805008
1282,20469,cmod,1150714008
1283,21191,cmod,1160412031
1284,19370,cmod,1120907022
1285,21295,cmod,1160420019
1286,20264,cmod,1150529021
1287,21950,cmod,1160725007
1288,20980,cmod,1150916030
1289,20991,cmod,1150918016
1290,19309,cmod,1120731005
1291,19921,cmod,1140729001
1292,21510,cmod,1160518007
1293,21061,cmod,1150928012
1294,19420,cmod,1140221003
1295,20223,cmod,1150515005
1296,21722,cmod,1160621028
1297,20166,cmod,1150508015
1298,21742,cmod,1160628023
1299,21216,cmod,1160414001
1300,21707,cmod,1160621012
1301,21037,cmod,1150923027
1302,19952,cmod,1140730019
1303,19499,cmod,1140228025
1304,20821,cmod,1150819003
1305,20301,cmod,1150612014
1306,21379,cmod,1160503007
1307,22440,cmod,1160921016
1308,20467,cmod,1150714006
1309,21593,cmod,1160608011
1310,20305,cmod,1150612019
1311,20475,cmod,1150714015
1312,20644,cmod,1150730013
1313,20036,cmod,1140806020
1314,20506,cmod,1150716014
1315,21986,cmod,1160728019
1316,22086,cmod,1160809021
1317,21461,cmod,1160511008
1318,22147,cmod,1160816014
1319,22358,cmod,1160913015
1320,20800,cmod,1150814028
1321,22506,cmod,1160927021
1322,22236,cmod,1160826004
1323,21505,cmod,1160517005
1324,19710,cmod,1140617022
1325,19691,cmod,1140613022
1326,20700,cmod,1150807002
1327,20391,cmod,1150623026
1328,21402,cmod,1160504004
1329,21077,cmod,1150928028
1330,19991,cmod,1140731037
1331,21201,cmod,1160413020
1332,22278,cmod,1160831002
1333,19552,cmod,1140513014
1334,21990,cmod,1160728023
1335,22455,cmod,1160922011
1336,19519,cmod,1140402011
1337,20232,cmod,1150522006
1338,19674,cmod,1140606030
1339,19287,cmod,1120711016
1340,20425,cmod,1150630013
1341,22392,cmod,1160915015
1342,19659,cmod,1140523021
1343,20047,cmod,1140806032
1344,19285,cmod,1120706013
1345,20751,cmod,1150812025
1346,22282,cmod,1160831007
1347,21441,cmod,1160505030
1348,21299,cmod,1160420023
1349,20678,cmod,1150804007
1350,21241,cmod,1160414030
1351,21611,cmod,1160609019
1352,20544,cmod,1150721012
1353,21026,cmod,1150923014
1354,19230,cmod,1120215018
1355,21407,cmod,1160504009
1356,19788,cmod,1140701030
1357,22505,cmod,1160927020
1358,20440,cmod,1150708020
1359,22525,cmod,1160929009
1360,22121,cmod,1160811013
1361,21189,cmod,1160412028
1362,20462,cmod,1150709030
1363,20815,cmod,1150818017
1364,22065,cmod,1160805018
1365,21414,cmod,1160504019
1366,21036,cmod,1150923026
1367,20424,cmod,1150630012
1368,22084,cmod,1160809019
1369,22338,cmod,1160909009
1370,21734,cmod,1160628013
1371,19989,cmod,1140731035
1372,20135,cmod,1140826008
1373,21847,cmod,1160707008
1374,21006,cmod,1150922019
1375,19684,cmod,1140611001
1376,19957,cmod,1140730026
1377,22075,cmod,1160809009
1378,20288,cmod,1150604022
1379,19466,cmod,1140226032
1380,21335,cmod,1160426003
1381,20137,cmod,1140826010
1382,21473,cmod,1160511020
1383,19988,cmod,1140731034
1384,20445,cmod,1150708025
1385,19315,cmod,1120801026
1386,22076,cmod,1160809010
1387,22491,cmod,1160926035
1388,20542,cmod,1150721010
1389,21394,cmod,1160503026
1390,19231,cmod,1120216004
1391,20704,cmod,1150807008
1392,20151,cmod,1140827002
1393,20176,cmod,1150508025
1394,21140,cmod,1151002009
1395,22465,cmod,1160922026
1396,21090,cmod,1150929010
1397,20662,cmod,1150730031
1398,21637,cmod,1160615027
1399,20528,cmod,1150717021
1400,19307,cmod,1120731002
1401,20724,cmod,1150811004
1402,19583,cmod,1140514017
1403,20476,cmod,1150714017
1404,21982,cmod,1160728015
1405,20860,cmod,1150826032
1406,21183,cmod,1160412004
1407,22004,cmod,1160729010
1408,21892,cmod,1160714010
1409,20990,cmod,1150918015
1410,21171,cmod,1160405012
1411,20858,cmod,1150826030
1412,21653,cmod,1160616018
1413,20466,cmod,1150714005
1414,22430,cmod,1160921001
1415,22127,cmod,1160811021
1416,21809,cmod,1160701016
1417,21245,cmod,1160415001
1418,21431,cmod,1160505017
1419,21067,cmod,1150928018
1420,19372,cmod,1120907034
1421,21205,cmod,1160413025
1422,21278,cmod,1160420002
1423,20308,cmod,1150612027
1424,21691,cmod,1160620015
1425,21529,cmod,1160518026
1426,22190,cmod,1160823003
1427,21807,cmod,1160701014
1428,21128,cmod,1151001018
1429,21915,cmod,1160720015
1430,21782,cmod,1160630016
1431,21747,cmod,1160629004
1432,19943,cmod,1140730007
1433,19208,cmod,1120118031
1434,20141,cmod,1140826015
1435,21162,cmod,1160401023
1436,20056,cmod,1140807011
1437,20650,cmod,1150730019
1438,21044,cmod,1150925003
1439,20374,cmod,1150623006
1440,21752,cmod,1160629009
1441,20656,cmod,1150730025
1442,20180,cmod,1150508029
1443,21616,cmod,1160615004
1444,20039,cmod,1140806023
1445,21949,cmod,1160725006
1446,20322,cmod,1150616018
1447,21811,cmod,1160701020
1448,21735,cmod,1160628014
1449,20071,cmod,1140814004
1450,20501,cmod,1150716008
1451,21418,cmod,1160505002
1452,20303,cmod,1150612016
1453,20419,cmod,1150630004
1454,21145,cmod,1160330020
1455,22499,cmod,1160927013
1456,19857,cmod,1140715011
1457,19460,cmod,1140226017
1458,19217,cmod,1120207021
1459,21851,cmod,1160707012
1460,19426,cmod,1140224003
1461,21328,cmod,1160422012
1462,21873,cmod,1160708023
1463,19736,cmod,1140619008
1464,20312,cmod,1150612034
1465,19195,cmod,1120106009
1466,19892,cmod,1140723011
1467,21041,cmod,1150923034
1468,19592,cmod,1140514026
1469,21258,cmod,1160415024
1470,21202,cmod,1160413021
1471,19308,cmod,1120731004
1472,19773,cmod,1140701011
1473,20083,cmod,1140815013
1474,21134,cmod,1151002002
1475,21712,cmod,1160621018
1476,19880,cmod,1140722023
1477,21113,cmod,1151001003
1478,20282,cmod,1150604016
1479,21995,cmod,1160728028
1480,21144,cmod,1160330014
1481,19537,cmod,1140415019
1482,20339,cmod,1150617011
1483,19343,cmod,1120830005
1484,20784,cmod,1150813028
1485,19262,cmod,1120615013
1486,22496,cmod,1160927007
1487,21474,cmod,1160512001
1488,21640,cmod,1160616004
1489,20987,cmod,1150918004
1490,22423,cmod,1160920019
1491,22397,cmod,1160915021
1492,20382,cmod,1150623016
1493,20779,cmod,1150813023
1494,21764,cmod,1160629026
1495,22510,cmod,1160927025
1496,20470,cmod,1150714009
1497,20849,cmod,1150820031
1498,19619,cmod,1140521005
1499,21588,cmod,1160608006
1500,20870,cmod,1150901011
1501,19647,cmod,1140522017
1502,21700,cmod,1160621002
1503,20653,cmod,1150730022
1504,21255,cmod,1160415016
1505,21177,cmod,1160406015
1506,19584,cmod,1140514018
1507,21655,cmod,1160616020
1508,21682,cmod,1160620005
1509,21834,cmod,1160706021
1510,22345,cmod,1160913002
1511,19539,cmod,1140416030
1512,21320,cmod,1160422001
1513,20589,cmod,1150723023
1514,22217,cmod,1160825013
1515,20749,cmod,1150812023
1516,20642,cmod,1150730011
1517,21334,cmod,1160426002
1518,20392,cmod,1150623027
1519,19915,cmod,1140725003
1520,21681,cmod,1160620004
1521,21998,cmod,1160729004
1522,19664,cmod,1140523030
1523,22264,cmod,1160830012
1524,19652,cmod,1140523006
1525,21102,cmod,1150930006
1526,19594,cmod,1140514028
1527,20158,cmod,1150508007
1528,19917,cmod,1140725012
1529,22218,cmod,1160825014
1530,20132,cmod,1140826005
1531,20102,cmod,1140819012
1532,21624,cmod,1160615013
1533,20280,cmod,1150604013
1534,20486,cmod,1150714028
1535,22179,cmod,1160818019
1536,21685,cmod,1160620009
1537,20717,cmod,1150807023
1538,21972,cmod,1160728002
1539,20861,cmod,1150826033
1540,20894,cmod,1150902016
1541,20052,cmod,1140807007
1542,19543,cmod,1140513005
1543,19689,cmod,1140613006
1544,22265,cmod,1160830013
1545,19714,cmod,1140617027
1546,19701,cmod,1140617010
1547,21849,cmod,1160707010
1548,19547,cmod,1140513009
1549,19877,cmod,1140722011
1550,20381,cmod,1150623014
1551,21596,cmod,1160608014
1552,21577,cmod,1160527017
1553,21965,cmod,1160727001
1554,20689,cmod,1150804025
1555,20750,cmod,1150812024
1556,20588,cmod,1150723021
1557,19867,cmod,1140715027
1558,21286,cmod,1160420010
1559,20494,cmod,1150715014
1560,21011,cmod,1150922025
1561,20636,cmod,1150730004
1562,21863,cmod,1160708012
1563,22326,cmod,1160908020
1564,19868,cmod,1140715028
1565,22532,cmod,1160930006
1566,21347,cmod,1160426015
1567,19938,cmod,1140729028
1568,19387,cmod,1120927005
1569,22356,cmod,1160913013
1570,20772,cmod,1150813016
1571,19470,cmod,1140227008
1572,20795,cmod,1150814023
1573,20375,cmod,1150623007
1574,20063,cmod,1140807023
1575,20829,cmod,1150819014
1576,20449,cmod,1150708029
1577,21073,cmod,1150928024
1578,20846,cmod,1150820018
1579,19540,cmod,1140513001
1580,20746,cmod,1150812020
1581,20583,cmod,1150723011
1582,21766,cmod,1160629031
1583,19744,cmod,1140619023
1584,21021,cmod,1150923007
1585,20405,cmod,1150625005
1586,20962,cmod,1150916007
1587,22077,cmod,1160809011
1588,21263,cmod,1160419006
1589,20048,cmod,1140806033
1590,21359,cmod,1160426027
1591,22344,cmod,1160913001
1592,21677,cmod,1160617035
1593,20983,cmod,1150916033
1594,19756,cmod,1140625021
1595,21527,cmod,1160518024
1596,22010,cmod,1160803022
1597,19322,cmod,1120824009
1598,19527,cmod,1140402031
1599,19410,cmod,1140220010
1600,21483,cmod,1160512010
1601,21356,cmod,1160426024
1602,21952,cmod,1160725010
1603,21308,cmod,1160421012
1604,21733,cmod,1160628012
1605,22410,cmod,1160919009
1606,20612,cmod,1150724032
1607,20776,cmod,1150813020
1608,21824,cmod,1160706002
1609,21034,cmod,1150923024
1610,20822,cmod,1150819004
1611,21978,cmod,1160728011
1612,22543,cmod,1160930021
1613,20786,cmod,1150814001
1614,20811,cmod,1150818011
1615,19851,cmod,1140715005
1616,19252,cmod,1120510007
1617,22336,cmod,1160909004
1618,21549,cmod,1160526010
1619,19692,cmod,1140613025
1620,20209,cmod,1150514016
1621,20676,cmod,1150804005
1622,20628,cmod,1150729006
1623,19673,cmod,1140606029
1624,19786,cmod,1140701028
1625,20896,cmod,1150902018
1626,19975,cmod,1140731020
1627,21856,cmod,1160708002
1628,20011,cmod,1140801021
1629,19236,cmod,1120221002
1630,19745,cmod,1140619024
1631,21634,cmod,1160615024
1632,20937,cmod,1150904014
1633,20546,cmod,1150721020
1634,20818,cmod,1150818025
1635,21605,cmod,1160609006
1636,21745,cmod,1160629001
1637,19282,cmod,1120705019
1638,20386,cmod,1150623021
1639,19544,cmod,1140513006
1640,22466,cmod,1160922027
1641,20552,cmod,1150722006
1642,20970,cmod,1150916019
1643,19551,cmod,1140513013
1644,20204,cmod,1150514010
1645,22270,cmod,1160830018
1646,22462,cmod,1160922020
1647,20070,cmod,1140814001
1648,20332,cmod,1150617004
1649,20333,cmod,1150617005
1650,21455,cmod,1160506020
1651,21313,cmod,1160421022
1652,21438,cmod,1160505025
1653,21754,cmod,1160629011
1654,22094,cmod,1160809029
1655,22429,cmod,1160920030
1656,20812,cmod,1150818012
1657,21855,cmod,1160708001
1658,22089,cmod,1160809024
1659,20079,cmod,1140815006
1660,19219,cmod,1120207027
1661,20754,cmod,1150812028
1662,22145,cmod,1160816012
1663,21544,cmod,1160526005
1664,19344,cmod,1120830012
1665,21307,cmod,1160421011
1666,22316,cmod,1160908007
1667,21574,cmod,1160527014
1668,21845,cmod,1160707006
1669,21582,cmod,1160607012
1670,22287,cmod,1160831012
1671,22107,cmod,1160810014
1672,21830,cmod,1160706012
1673,19848,cmod,1140715002
1674,22500,cmod,1160927015
1675,19937,cmod,1140729027
1676,21365,cmod,1160427002
1677,20189,cmod,1150513011
1678,19191,cmod,1120105021
1679,20139,cmod,1140826012
1680,21887,cmod,1160713003
1681,21069,cmod,1150928020
1682,20043,cmod,1140806028
1683,21789,cmod,1160630025
1684,21260,cmod,1160415026
1685,19310,cmod,1120731006
1686,19200,cmod,1120118001
1687,19733,cmod,1140619003
1688,21382,cmod,1160503010
1689,21625,cmod,1160615014
1690,19949,cmod,1140730016
1691,21626,cmod,1160615015
1692,20554,cmod,1150722008
1693,19412,cmod,1140220012
1694,19617,cmod,1140515028
1695,20760,cmod,1150813004
1696,21361,cmod,1160426029
1697,19197,cmod,1120106024
1698,20789,cmod,1150814005
1699,20646,cmod,1150730015
1700,19741,cmod,1140619014
1701,21775,cmod,1160630009
1702,21104,cmod,1150930008
1703,20442,cmod,1150708022
1704,22470,cmod,1160923007
1705,21338,cmod,1160426006
1706,21925,cmod,1160721003
1707,21451,cmod,1160506016
1708,19360,cmod,1120905015
1709,20395,cmod,1150623030
1710,20942,cmod,1150904019
1711,19556,cmod,1140513018
1712,19587,cmod,1140514021
1713,19742,cmod,1140619018
1714,22297,cmod,1160831026
1715,22520,cmod,1160929004
1716,22437,cmod,1160921013
1717,19658,cmod,1140523020
1718,20529,cmod,1150717022
1719,21818,cmod,1160701027
1720,19254,cmod,1120517030
1721,20872,cmod,1150901014
1722,20536,cmod,1150717031
1723,20340,cmod,1150617012
1724,20837,cmod,1150819022
1725,19582,cmod,1140514016
1726,20817,cmod,1150818019
1727,21349,cmod,1160426017
1728,22242,cmod,1160826012
1729,19739,cmod,1140619012
1730,21599,cmod,1160608017
1731,21277,cmod,1160420001
1732,19274,cmod,1120621021
1733,19193,cmod,1120105029
1734,19492,cmod,1140228007
1735,19654,cmod,1140523008
1736,19852,cmod,1140715006
1737,20890,cmod,1150902011
1738,19959,cmod,1140730030
1739,19281,cmod,1120705009
1740,19973,cmod,1140731018
1741,21731,cmod,1160628010
1742,19919,cmod,1140725015
1743,22211,cmod,1160825007
1744,21194,cmod,1160413005
1745,19734,cmod,1140619004
1746,19964,cmod,1140731004
1747,21942,cmod,1160722008
1748,19461,cmod,1140226019
1749,21246,cmod,1160415003
1750,19204,cmod,1120118017
1751,19273,cmod,1120621020
1752,21405,cmod,1160504007
1753,20964,cmod,1150916010
1754,20188,cmod,1150513010
1755,19830,cmod,1140714008
1756,19241,cmod,1120222013
1757,22091,cmod,1160809026
1758,21706,cmod,1160621010
1759,21888,cmod,1160713004
1760,19946,cmod,1140730012
1761,21508,cmod,1160518005
1762,20145,cmod,1140826022
1763,19424,cmod,1140221015
1764,20498,cmod,1150716005
1765,19283,cmod,1120705023
1766,19723,cmod,1140618013
1767,19816,cmod,1140711011
1768,20153,cmod,1150508002
1769,19613,cmod,1140515021
1770,19985,cmod,1140731030
1771,20461,cmod,1150709029
1772,20453,cmod,1150709021
1773,20845,cmod,1150820011
1774,22384,cmod,1160915006
1775,20524,cmod,1150717017
1776,19503,cmod,1140327011
1777,21787,cmod,1160630023
1778,20129,cmod,1140821031
1779,20972,cmod,1150916022
1780,21880,cmod,1160712008
1781,22248,cmod,1160826018
1782,22205,cmod,1160824021
1783,21372,cmod,1160427025
1784,20323,cmod,1150616019
1785,20398,cmod,1150624007
1786,20893,cmod,1150902015
1787,21139,cmod,1151002008
1788,19765,cmod,1140625030
1789,20249,cmod,1150522030
1790,22472,cmod,1160923014
1791,19203,cmod,1120118009
1792,22043,cmod,1160804024
1793,20729,cmod,1150811009
1794,19611,cmod,1140515016
1795,19332,cmod,1120828021
1796,21311,cmod,1160421020
1797,19831,cmod,1140714009
1798,20106,cmod,1140819026
1799,20770,cmod,1150813014
1800,21591,cmod,1160608009
1801,20999,cmod,1150922008
1802,20196,cmod,1150513019
1803,21644,cmod,1160616009
1804,22130,cmod,1160811024
1805,20088,cmod,1140815023
1806,20335,cmod,1150617007
1807,20549,cmod,1150722002
1808,19436,cmod,1140224015
1809,21121,cmod,1151001011
1810,19451,cmod,1140225013
1811,21613,cmod,1160609022
1812,20855,cmod,1150826026
1813,21911,cmod,1160720010
1814,21440,cmod,1160505028
1815,19990,cmod,1140731036
1816,22417,cmod,1160920011
1817,21842,cmod,1160707003
1818,21738,cmod,1160628017
1819,20221,cmod,1150515002
1820,22244,cmod,1160826014
1821,22432,cmod,1160921006
1822,20559,cmod,1150722013
1823,19464,cmod,1140226030
1824,21889,cmod,1160713005
1825,22414,cmod,1160920006
1826,20062,cmod,1140807018
1827,21188,cmod,1160412021
1828,20587,cmod,1150723016
1829,19881,cmod,1140722024
1830,22093,cmod,1160809028
1831,20472,cmod,1150714011
1832,20706,cmod,1150807010
1833,19228,cmod,1120214008
1834,20810,cmod,1150818010
1835,21576,cmod,1160527016
1836,22161,cmod,1160817010
1837,21214,cmod,1160413035
1838,20022,cmod,1140801032
1839,20912,cmod,1150903007
1840,21203,cmod,1160413022
1841,21259,cmod,1160415025
1842,19860,cmod,1140715014
1843,21190,cmod,1160412030
1844,21981,cmod,1160728014
1845,19409,cmod,1140220008
1846,20883,cmod,1150902004
1847,20814,cmod,1150818016
1848,21398,cmod,1160503030
1849,20227,cmod,1150520001
1850,19898,cmod,1140723018
1851,21050,cmod,1150925015
1852,19803,cmod,1140702019
1853,22547,cmod,1160930029
1854,19532,cmod,1140415008
1855,22436,cmod,1160921011
1856,22301,cmod,1160901002
1857,21568,cmod,1160527006
1858,19844,cmod,1140714028
1859,22049,cmod,1160805001
1860,20887,cmod,1150902008
1861,20696,cmod,1150805006
1862,20694,cmod,1150805004
1863,20114,cmod,1140820015
1864,22395,cmod,1160915019
1865,19722,cmod,1140618012
1866,21828,cmod,1160706008
1867,21669,cmod,1160617018
1868,19297,cmod,1120718012
1869,21434,cmod,1160505021
1870,20273,cmod,1150602019
1871,19352,cmod,1120831016
1872,19437,cmod,1140224019
1873,19942,cmod,1140730006
1874,21938,cmod,1160722004
1875,22412,cmod,1160920004
1876,20081,cmod,1140815011
1877,19618,cmod,1140521001
1878,21161,cmod,1160401022
1879,22434,cmod,1160921009
1880,19243,cmod,1120222015
1881,21362,cmod,1160426030
1882,21212,cmod,1160413033
1883,21016,cmod,1150923001
1884,22035,cmod,1160804016
1885,21813,cmod,1160701022
1886,21971,cmod,1160727010
1887,19743,cmod,1140619019
1888,19411,cmod,1140220011
1889,21926,cmod,1160721004
1890,19625,cmod,1140521011
1891,20834,cmod,1150819019
1892,19550,cmod,1140513012
1893,22183,cmod,1160818023
1894,22474,cmod,1160923018
1895,21554,cmod,1160526016
1896,21867,cmod,1160708016
1897,19827,cmod,1140714004
1898,19976,cmod,1140731021
1899,19666,cmod,1140523033
1900,21627,cmod,1160615016
1901,20974,cmod,1150916024
1902,19810,cmod,1140702030
1903,21575,cmod,1160527015
1904,22293,cmod,1160831020
1905,21951,cmod,1160725009
1906,21859,cmod,1160708007
1907,21242,cmod,1160414031
1908,20716,cmod,1150807022
1909,20725,cmod,1150811005
1910,21891,cmod,1160713007
1911,19712,cmod,1140617025
1912,21506,cmod,1160518002
1913,21409,cmod,1160504012
1914,22013,cmod,1160803025
1915,19378,cmod,1120914030
1916,20949,cmod,1150904027
1917,20073,cmod,1140814026
1918,20759,cmod,1150813003
1919,21427,cmod,1160505013
1920,20762,cmod,1150813006
1921,22341,cmod,1160909016
1922,19564,cmod,1140513026
1923,21883,cmod,1160712011
1924,21336,cmod,1160426004
1925,21668,cmod,1160617017
1926,21918,cmod,1160720020
1927,20311,cmod,1150612032
1928,21753,cmod,1160629010
1929,20459,cmod,1150709027
